id,naslov,leto,ocena,oznaka,cas,opis,cena,zasluzek
0080684,Star Wars: Episode V - The Empire Strikes Back,1980,8.7,PG,124,"After the Rebel Alliance are overpowered by the Empire, Luke Skywalker begins his Jedi training with Yoda, while his friends are pursued across the galaxy by Darth Vader and bounty hunter Boba Fett.",18000000,538375067
0081398,Pobesneli bik,1980,8.1,R,129,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",18000000,23405198
0079579,Moskva slezam ne verit,1980,8.0,PG,150,"Three young provincial women come to Moscow in search of what people in all the capitals of the world are looking for - love, happiness and prosperity. Their destinies develop exactly as the character of each of the girls suggests.",900000,17023
0081283,Navadni ljudje,1980,7.7,R,124,"The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father and the guilt-ridden younger son.",6000000,54766923
0080549,Coal Miner&#x27;s Daughter,1980,7.5,PG,124,"The fictionalized life of singer Loretta Lynn, a girl who rose from humble beginnings to become a country music star in the 1960s/70s.",,67182787
0081150,Melvin and Howard,1980,6.8,R,95,"The story of hard-luck Melvin E. Dummar, who claimed to have received a will naming him an heir to the fortune of Howard Hughes.",7000000,4309490
0080716,Fame,1980,6.6,R,134,A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.,,21203004
0082971,Lov za izgubljenim zakladom,1981,8.4,PG,115,"In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before the Nazis can obtain its awesome powers.",18000000,389925971
0082736,Mephisto,1981,7.7,Unrated,146,"In early-1930s Germany, a passionate stage actor faces a dilemma: renounce his apolitical stance and comply with the Reich&apos;s doctrine, or face oblivion. But, Faustian bargains never end well. What is the price of success?",,
0082846,Na zlatem ribniku,1981,7.6,PG,109,"Norman is a curmudgeon with an estranged relationship with his daughter Chelsea. At Golden Pond, he and his wife nevertheless agree to care for Billy, the son of Chelsea&apos;s new boyfriend, and a most unexpected relationship blooms.",7500000,119285810
0082010,An American Werewolf in London,1981,7.5,R,97,Two American college students on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists.,10000000,30800631
0082484,La guerre du feu,1981,7.3,R,100,This story takes place in prehistoric time when three tribesmen search for a new fire source.,12500000,20962615
0082979,Reds,1981,7.3,PG,195,"A radical American journalist becomes involved with the Communist revolution in Russia, and hopes to bring its spirit and idealism to the United States.",32000000,40382788
0082158,Ognjene kocije,1981,7.1,PG,125,"Two British track athletes, one a determined Jew and the other a devout Christian, are driven to win in the 1924 Olympics as they wrestle with issues of pride and conscience.",5500000,59303767
0082031,Arthur,1981,6.9,PG,97,"Alcoholic billionaire playboy Arthur Bach must marry a woman he does not love, or he will be cut off from his $750,000,000 fortune. But when Arthur falls in love with a poor waitress, he must decide if he wants to choose love or m...",7000000,95461682
0083922,Fanny in Alexander,1982,8.1,R,188,"Two young Swedish children in the 1900s experience the many comedies and tragedies of their lively and affectionate theatrical family, the Ekdahls.",6000000,6799714
0083987,Gandhi,1982,8.0,PG,191,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,22000000,52767889
0083866,E. T. - Vesoljček,1982,7.9,PG,115,A troubled child summons the courage to help a friendly alien escape from Earth and return to his home planet.,10500000,792910554
0084335,Missing,1982,7.7,PG,122,"When an idealistic American writer disappears during the Chilean coup d&apos;état in September 1973, his wife and father try to find him.",9500000,14000000
0084865,Victor/Victoria,1982,7.6,PG,134,"A struggling female soprano in 1934 Paris finally finds work after posing as a female impersonator, but it complicates her personal life when a visiting Chicago gangster finds himself inexplicably attracted to the seemingly male p...",,28229046
0084707,Sophijina odlocitev,1982,7.5,R,150,"Sophie is the survivor of Nazi concentration camps, who has found a reason to live with Nathan, a sparkling if unsteady American Jew obsessed with the Holocaust.",12000000,30036166
0084805,Tootsie,1982,7.4,PG,116,"Michael Dorsey, an unsuccessful actor, disguises himself as a woman in order to get a role on a trashy hospital soap.",21000000,177200271
0082443,Genocide,1982,7.3,PG,90,"Orson Welles and Elizabeth Taylor compassionately narrate this harrowing documentary about Jewish persecution in Nazi Germany, which soon turned into a notoriously industrious plan to wipe them from existence.",3000000,
0084434,Castnik in gentelman,1982,7.1,R,124,"A young man must complete his work at a Navy Officer Candidate School to become an aviator, with the help of a tough Gunnery Sergeant and his new girlfriend.",7500000,129795890
0086617,The Year of Living Dangerously,1982,7.1,PG,115,A young Australian reporter tries to navigate the political turmoil of Indonesia during the rule of President Sukarno with the help of a diminutive photographer.,13000000,10278575
0084874,Volver a empezar,1982,6.9,PG,87,"A renowned Spanish writer returns to his natal city after 40 years and embarks on a journey back to his roots, triggering memories of his past.",40000000,
0086190,Vojna zvezd: Epizoda VI - Vrnitev jedija,1983,8.3,PG,131,"After rescuing Han Solo from Jabba the Hutt, the Rebel Alliance attempt to destroy the second Death Star, while Luke struggles to help Darth Vader back from the dark side.",32500000,475106177
0086197,The Right Stuff,1983,7.8,PG,193,"The U.S. space program&apos;s development from the breaking of the sound barrier to selection of the Mercury 7 astronauts, from a group of test pilots with a more seat-of-the-pants approach than the program&apos;s more cautious engineers pr...",27000000,21192315
0086425,Cas neznosti,1983,7.4,PG,132,Follows hard-to-please Aurora looking for love and her daughter&apos;s family problems.,8000000,108423749
0086423,Tender Mercies,1983,7.3,PG,92,"A broken-down, middle-aged country singer gets a new wife, reaches out to his long-lost daughter, and tries to put his troubled life back together.",,8443124
0086619,Yentl,1983,6.6,PG,133,A Jewish girl disguises herself as a boy to enter religious training.,12000000,40219251
0085655,He Makes Me Feel Like Dancin&#x27;,1983,6.3,,3060,"Jacques d&apos;Amboise, a noted former American ballet star who had dancing roles in such films as Seven Brides for Seven Brothers (1954) and Carousel (1956), and who later became a New York dancing instructor.",,
0085549,Flashdance,1983,6.2,R,95,"An 18-year-old female amateur dancer who performs nightly at a dancing bar, and works as a welder during the day, dreams of joining the Pittsburgh ballet school.",7500000,92921203
0086879,Amadeus,1984,8.4,PG,160,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart&apos;s talent and claimed to have murdered him.",18000000,52068956
0088275,The Times of Harvey Milk,1984,8.2,Not Rated,90,A documentary of the successful career and assassination of San Francisco&apos;s first elected gay city supervisor.,,46573
0087553,Polja smrti,1984,7.8,R,141,"A journalist is trapped in Cambodia during tyrant Pol Pot&apos;s bloody &apos;Year Zero&apos; cleansing campaign, which claimed the lives of two million &apos;undesirable&apos; civilians.",14400000,34700291
0087469,Indiana Jones in tempelj smrti,1984,7.5,PG,118,"In 1935, Indiana Jones is tasked by Indian villagers with reclaiming a rock stolen from them by a secret cult beneath the catacombs of an ancient palace.",28000000,333107271
0087921,Places in the Heart,1984,7.4,PG,111,"In central Texas in the 1930s, a widow with two small children tries to save her small 40-acre farm with the help of a blind boarder and an itinerant black handyman.",,34901614
0087892,A Passage to India,1984,7.3,PG,164,"Cultural mistrust and false accusations doom a friendship in British colonial India between an Indian doctor, an Englishwoman engaged to marry a city magistrate, and an English educator.",16000000,27201487
0087144,La diagonale du fou,1984,6.7,,110,"During the Cold War, the World Chess Championship clashed complete opposites - personal and political.",,2500000
0087957,Purple Rain,1984,6.5,R,111,"A young musician, tormented by an abusive situation at home, must contend with a rival singer, a burgeoning romance, and his own dissatisfied band, as his star begins to rise.",7000000,70264522
0088007,Reka,1984,6.3,PG-13,124,"A farming family battles severe storms, while taking a valiant stand against a bank foreclosure and a powerful land grabber.",18000000,11489982
0088414,The Woman in Red,1984,5.9,PG-13,87,"On his way to work, Teddy spots Charlotte, an incredibly beautiful Woman in Red. He really wants to meet her, but what would his wife say?",9000000,25349388
0088763,Vrnitev v prihodnost,1985,8.5,PG,116,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.",19000000,384577472
0089881,Ran,1985,8.2,R,160,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",11500000,4166319
0089276,La historia oficial,1985,7.7,Not Rated,112,"During the final months of Argentinian Military Dictatorship in 1983, a high school teacher sets out to find out who the mother of her adopted daughter is.",,69832
0090329,Prica,1985,7.4,R,112,"While protecting an Amish boy - who is the sole witness to a brutal murder - and his mother, a detective is forced to seek refuge within their community when his own life is threatened.",12000000,68706993
0090203,The Trip to Bountiful,1985,7.4,PG,108,"In 1940s Texas, an elderly woman is determined to visit her childhood home one last time.",,7491903
0089424,Kiss of the Spider Woman,1985,7.3,R,120,A gay man and a political prisoner are together in a prison. The gay man narrates the stories of two fake movies and his own life.,,17009654
0089560,Mask,1985,7.2,PG-13,120,A teenager with a massive facial skull deformity and biker gang mother attempt to live as normal a life as possible under the circumstances.,8000000,48230162
0091867,Soba z razgledom,1985,7.2,Not Rated,117,"Lucy Honeychurch (Helena Bonham Carter) shares a brief romance with George Emerson in Florence. Yet as she tries to move on with her life and look for marriage elsewhere, can she truly forget the events of that summer?",3000000,21043507
0089755,Moja Afrika,1985,7.1,PG,161,"In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter.",31000000,227514205
0088740,Artie Shaw: Time Is All You&#x27;ve Got,1985,7.0,,114,"Documentary cataloging the life and music of the band leader and clarinetist, Artie Shaw.",250000,
0088933,Cocoon,1985,6.7,PG-13,117,"When a group of trespassing seniors swim in a pool containing alien cocoons, they find themselves energized with youthful vigor.",17500000,85313124
0089841,Cast Prizzijev,1985,6.7,R,130,Two professional assassins fall in love.,16000000,26657534
0088857,Broken Rainbow,1985,6.7,,70,"Documentary chronicling the government relocation of 10,000 Navajo Indians in Arizona.",,
0090319,White Nights,1985,6.6,PG-13,136,"A Russian American ballet dancer&apos;s airplane is forced to land in USSR, where he&apos;s &quot;repatriated&quot;. He stays with an American man married to a Russian. Will the American help him flee USSR?",20000000,42160849
0090605,Osmi potnik 2,1986,8.4,R,137,"Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring.",18500000,131060248
0091763,Vod smrti,1986,8.1,R,120,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.",6000000,138545632
0091167,Hannah in njeni sestri,1986,7.8,PG-13,107,"Between two Thanksgivings two years apart, Hannah&apos;s husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",6400000,40084041
0091064,Muha,1986,7.6,R,96,A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.,15000000,60629159
0091530,The Mission,1986,7.4,PG,125,Eighteenth-century Spanish Jesuits try to protect a remote South American tribe in danger of falling under the rule of pro-slavery Portugal.,24500000,17503446
0090557,&#x27;Round Midnight,1986,7.4,R,133,"A troubled, but talented musician flees the US to escape his problems, finding refuge and support in Paris.",3000000,3272593
0090830,Children of a Lesser God,1986,7.2,R,119,"A new speech teacher at a school for the deaf falls in love with the janitor, a deaf woman speechless by choice.",10500000,31853080
0090576,De aanslag,1986,7.2,PG,141,"A Dutch doctor, haunted by grueling childhood memories of World War II, struggles to find peace as he spends his life looking for answers about the tragic night that shaped him.",,512403
0090863,Barva denarja,1986,7.0,R,119,"Fast Eddie Felson teaches a cocky but immensely talented protégé the ropes of pool hustling, which in turn inspires him to make an unlikely comeback.",14500000,52293982
0092099,Top Gun,1986,6.9,PG,109,"As students at the United States Navy&apos;s elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.",15000000,357288178
0094226,Nedotakljivi,1987,7.8,R,119,"During Prohibition, Treasury agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone, and assembles a small, incorruptible team to help him.",25000000,76272360
0092603,Babettes gæstebud,1987,7.8,G,103,"During the late 19th century, a strict religious community in a Danish village takes in a French refugee from the Franco-Prussian War as a servant to the late pastor&apos;s daughters.",,4637920
0093713,Pelle erobreren,1987,7.8,PG-13,157,"When his wife dies, Lasse takes his 12-year-old son, Pelle, from their home in Sweden to Denmark in search of a better life.",,2063688
0093389,The Last Emperor,1987,7.7,PG-13,163,"Bernardo Bertolucci&apos;s Oscar-winning dramatisation of the life story of China&apos;s last emperor, Pu Yi.",23000000,43994979
0093870,RoboCop,1987,7.6,R,102,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",13000000,53427575
0094291,Wall Street,1987,7.3,R,126,"An impatient young stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless, greedy corporate raider who takes the youth under his wing.",15000000,43848069
0093565,Moonstruck,1987,7.2,PG,102,"Loretta Castorini, a bookkeeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.",15000000,80644712
0092890,Umazani ples,1987,7.1,PG-13,100,"Spending the summer at a Catskills resort with her family, Frances &quot;Baby&quot; Houseman falls in love with the camp&apos;s dance instructor, Johnny Castle.",6000000,214577242
0093260,Mikrokozmos,1987,6.8,PG,120,"A test pilot is miniaturized in a secret experiment, and accidentally injected into a hapless store clerk.",27000000,25893810
0093148,Harry and the Hendersons,1987,6.1,PG,110,The Henderson family adopt a friendly Sasquatch but have a hard time trying to keep the legend of &apos;Bigfoot&apos; a secret.,10000000,49998613
0095765,Novi kino Paradiz,1988,8.5,PG,174,A filmmaker recalls his childhood when falling in love with the pictures at the cinema of his home village and forms a deep friendship with the cinema&apos;s projectionist.,5000000,13020497
0095953,Dezevni clovek,1988,8.0,R,133,"After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic-savant brother in Ohio that he didn&apos;t know existed, he absconds with his brother and sets out across the country, hoping to gain a larger inheri...",25000000,354825435
0095647,Mississippi v plamenih,1988,7.8,R,128,Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.,15000000,34603943
0096438,Kdo je potunkal Rogerja zajca,1988,7.7,PG,104,"When a cartoon rabbit is accused of murder, he enlists the help of a burnt out private investigator to prove his innocence.",70000000,329803958
0095341,Hôtel Terminus,1988,7.6,Unrated,267,"A documentary about Klaus Barbie, the Gestapo chief of Lyon, and his life after the war.",,
0094721,Beetlejuice,1988,7.5,PG,92,"The spirits of a deceased couple are harassed by an unbearable family that has moved into their home, and hire a malicious spirit to drive them out.",15000000,74842346
0095159,A Fish Called Wanda,1988,7.5,R,108,"In London, four very different people team up on a jewel heist, then try to double-cross one another for the loot, complicated by their efforts to fool a very proper barrister.",7500000,62493712
0094947,Nevarna razmerja,1988,7.5,R,119,A scheming widow and her manipulative ex-lover make a bet regarding the corruption of a recently married woman.,14000000,34670720
0094608,Obtozena,1988,7.1,R,111,"After a young woman suffers a brutal gang rape in a bar one night, a prosecutor assists in bringing the perpetrators to justice, including the ones who encouraged and cheered on the attack.",13000000,32078318
0094747,Bird,1988,7.1,R,161,The troubled life and career of jazz musician Charlie &quot;Bird&quot; Parker.,9000000,2181474
0096463,Zeposleno dekle,1988,6.8,R,113,"When a secretary&apos;s idea is stolen by her boss, she seizes an opportunity to steal it back by pretending she has her boss&apos; job.",28000000,102953112
0095638,The Milagro Beanfield War,1988,6.8,R,117,The accidental breakdown of an irrigation valve launches a hot confrontation between the mainly Latino farmers in a tiny New Mexico town and the real estate developers and politicians determined to acquire their land for a golf re...,22000000,13825794
0094606,The Accidental Tourist,1988,6.7,PG,121,An emotionally distant writer of travel guides must carry on with his life after his son is killed and his marriage crumbles.,,32632093
0097576,Indiana Jones in Zadnji križarski pohod,1989,8.2,PG-13,127,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.",48000000,474171806
0097165,Drustvo mrtvih pesnikov,1989,8.1,PG,128,"Maverick teacher John Keating returns in 1959 to the prestigious New England boys&apos; boarding school where he was once a star student, using poetry to embolden his pupils to new heights of self-expression.",16400000,235860116
0097099,Common Threads: Stories from the Quilt,1989,8.1,,79,A collection of profiles of people dead from AIDS who are remembered in the AIDS Memorial Quilt.,,
0097441,Bitka za slavo,1989,7.8,R,122,"Robert Gould Shaw leads the U.S. Civil War&apos;s first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.",18000000,26979166
0097937,Moja leva noga,1989,7.8,R,103,"Christy Brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.",600000,14743391
0097757,Mala morska deklica,1989,7.6,G,83,A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince&apos;s love.,40000000,211343479
0096754,Brezno,1989,7.5,PG-13,140,A civilian diving team is enlisted to search for a lost nuclear submarine and faces danger while encountering an alien aquatic species.,70000000,90520202
0096895,Batman,1989,7.5,PG-13,126,"The Dark Knight of Gotham City begins his war on crime with his first major enemy being Jack Napier, a criminal who becomes the clownishly homicidal Joker.",35000000,411569241
0097499,Henrik V,1989,7.5,PG-13,137,"In the midst of the Hundred Years War, the young King Henry V of England embarks on the conquest of France in 1415.",9000000,10161099
0097239,Šofer gospodične Daisy,1989,7.3,PG,99,An old Jewish woman and her African-American chauffeur in the American South have a relationship that grows and improves over the years.,7500000,145793296
0096969,Rojen četrtega julija,1989,7.2,R,145,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country for which he fought.",14000000,161001698
